Trajectories
100
		platform:points1			platform:points2			platform:points3			platform:points4			platform:points5			platform:points6			platform:points7			platform:points8			platform:points9			
Frame	Sub Frame	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
		mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm	mm
1859	0	58.5765	-55.662	868.751	-343.998	-52.6848	754.069	-340.793	77.3587	774.354	69.6379	74.977	851.619	88.9858	53.808	761.823	-319.226	97.8921	688.718	-321.476	-30.5771	665.289	77.8067	-77.2948	780.542	-86.367	11.005	576.062
1860	0	59.4735	-55.326	866.929	-344.035	-52.7055	755.164	-340.724	77.0237	775.461	70.2498	75.0532	849.75	88.9072	53.1483	759.523	-319.798	97.5297	689.69	-322.103	-30.9516	666.332	78.0589	-77.2044	778.679	-87.6721	10.6455	575.244
1861	0	60.7433	-55.0316	864.237	-343.805	-53.7123	757.236	-340.702	76.5802	777.328	71.1022	75.4334	846.785	88.7637	53.4889	756.427	-320.77	97.1488	691.278	-323.121	-31.3468	668.023	78.3245	-76.9137	775.928	-89.8571	10.537	574.223
1862	0	62.3704	-54.5303	860.605	-344.07	-53.1653	759.636	-340.647	76.2339	779.788	72.1574	75.8808	842.87	88.4299	52.675	751.907	-322.113	96.6627	693.45	-324.526	-31.6081	670.197	78.6767	-76.2335	771.902	-92.8269	10.548	572.889
1863	0	64.2122	-54.0985	856.08	-343.837	-53.8988	762.927	-340.554	75.7546	782.898	73.4073	76.6002	837.962	88.0897	54.4906	747.065	-323.734	96.1973	696.189	-326.293	-32.2842	673.237	78.9175	-75.7209	766.998	-96.625	10.4791	571.306
1864	0	66.5577	-52.7946	850.541	-343.78	-54.4635	766.975	-340.402	75.2034	786.698	74.7423	77.3746	832.116	87.4255	55.0003	740.92	-325.639	95.5857	699.612	-328.333	-32.9134	676.855	79.1217	-74.9402	761.165	-101.231	10.4112	569.574
1865	0	68.7986	-51.8948	844.287	-343.591	-55.0411	771.63	-340.18	74.5384	791.171	76.0279	78.3744	825.57	86.3462	56.0388	734.096	-327.843	94.9167	703.705	-330.641	-33.6279	681.182	79.2136	-73.9923	754.8	-106.62	10.4628	567.863
1866	0	70.9338	-51.0166	837.502	-343.334	-55.6325	776.999	-339.896	73.8677	796.303	77.1689	79.5203	818.414	84.8227	57.0862	726.669	-330.211	94.2411	708.464	-333.124	-34.184	686.103	78.6623	-73.3581	747.858	-112.771	10.5204	566.26
1867	0	73.0815	-49.504	830.205	-342.918	-56.2043	783.058	-339.501	73.2887	802.223	78.122	80.9577	810.813	82.8689	58.287	718.908	-332.706	93.4796	713.981	-335.762	-35.121	692.006	77.9322	-72.0335	740.394	-119.553	10.6876	565.008
1868	0	75.0632	-48.2371	822.692	-342.219	-56.9165	789.836	-338.817	72.631	808.625	78.9645	82.8527	802.911	80.5704	59.6981	710.91	-335.168	92.7374	720.221	-338.318	-36.0065	698.565	76.728	-71.1248	732.775	-126.849	10.7342	564.14
1869	0	77.0344	-46.7332	814.886	-341.099	-57.7164	797.177	-337.757	71.8301	815.58	79.6292	84.9794	794.846	78.1278	61.4187	702.82	-337.429	91.8225	727.152	-340.645	-36.8976	705.824	75.8215	-69.2636	724.849	-134.472	10.7614	563.706
1870	0	78.7998	-45.2464	806.969	-339.571	-58.6692	804.855	-336.315	70.9998	822.904	79.6943	85.8443	786.606	74.7017	62.3644	694.729	-339.435	90.7888	734.549	-342.655	-37.7916	713.367	74.4483	-67.7924	717.053	-142.221	10.654	563.701
1871	0	80.3476	-43.6108	799.186	-337.759	-59.6126	812.534	-334.66	70.0363	830.304	79.0372	85.7477	778.473	71.504	63.8514	687.072	-341.155	89.6783	742.082	-344.365	-39.185	721.376	72.7615	-66.3737	709.549	-149.871	10.6004	564.152
1872	0	81.4766	-42.169	791.733	-335.76	-60.7339	820.088	-332.848	69.009	837.535	78.7018	87.0785	770.771	68.006	65.1999	679.996	-342.578	88.4501	749.612	-345.708	-40.2079	729.044	70.8604	-65.1229	702.556	-157.279	10.4229	565.05
1873	0	82.2671	-40.8487	785.148	-333.602	-61.8401	827.353	-330.938	67.9211	844.593	78.2051	89.3018	764.18	64.3955	66.3757	673.726	-343.762	87.137	757.015	-346.748	-41.4916	736.671	68.8058	-63.8989	696.306	-164.206	10.1127	566.425
1874	0	82.8722	-39.4432	779.27	-331.366	-62.9445	834.254	-328.969	66.8058	851.309	77.4126	91.1215	758.496	60.8883	67.4374	668.361	-344.589	85.8718	764.178	-347.404	-42.818	744.027	67.0005	-62.2375	690.857	-170.555	9.6094	568.253
1875	0	83.3468	-38.2151	774.132	-328.997	-64.1962	840.571	-326.929	65.7424	857.452	76.47	92.8063	753.622	57.6667	68.4714	663.832	-345.098	84.5408	770.88	-347.723	-44.1921	750.879	65.2026	-61.0567	686.206	-176.139	8.82657	570.362
1876	0	83.7054	-37.1689	769.846	-326.714	-65.4583	846.442	-324.905	64.5691	862.96	75.6217	93.9513	749.279	54.7989	69.2476	659.981	-345.338	83.233	776.909	-347.697	-45.5042	757.032	63.3891	-60.5671	682.28	-180.931	8.45612	572.345
1877	0	84.3074	-35.7741	765.626	-324.246	-66.8146	851.247	-323.013	63.2255	867.93	75.0543	94.8011	745.466	52.4373	69.798	656.656	-345.325	81.9331	782.21	-347.406	-46.876	762.411	62.0656	-59.6113	678.782	-184.99	7.98086	574.15
1878	0	84.6211	-35.551	762.528	-322.141	-67.9289	855.244	-321.391	61.4715	871.985	74.3351	95.9881	742.352	50.1773	70.4524	653.948	-345.19	80.5626	786.596	-346.905	-48.5218	767.02	61.0226	-58.8386	675.827	-188.229	7.4753	575.667
1879	0	84.9827	-34.8347	760.068	-320.358	-69.0707	858.295	-319.77	60.8839	874.939	73.7942	96.6007	739.988	48.5463	71.0416	651.909	-345.01	79.309	789.996	-346.354	-49.4261	770.2	60.459	-57.7347	673.608	-190.607	6.97769	576.915
1880	0	85.3761	-33.7656	758.396	-319.026	-70.1637	860.39	-319.055	58.9958	877.115	73.4752	97.1277	738.55	47.4379	71.6156	650.727	-344.923	78.0465	792.357	-345.864	-50.6874	772.551	60.0629	-57.2416	672.303	-192.097	6.56215	577.856
1881	0	85.6493	-33.3158	757.846	-318.115	-71.1281	861.508	-318.385	58.7144	878.262	73.2734	97.5974	737.949	46.8169	72.1918	650.283	-344.911	76.9839	793.676	-345.4	-51.69	773.794	60.0488	-56.6792	671.748	-192.761	6.205	578.47
1882	0	86.0336	-32.113	757.564	-317.654	-71.9364	861.683	-318.385	57.7712	878.523	72.9588	98.2184	738.042	46.674	72.7564	650.361	-345.008	76.0056	793.953	-345.025	-52.8433	774.043	60.3875	-56.0594	671.79	-192.69	5.88121	578.636
1883	0	86.2852	-31.2242	758.185	-317.583	-73.0589	861.099	-318.928	56.5419	877.875	72.8259	98.7679	738.605	46.9019	73.3206	650.838	-345.257	75.0969	793.163	-344.718	-53.7099	773.208	61.0368	-55.4362	672.256	-191.971	5.62574	578.324
1884	0	86.4024	-30.8285	759.369	-317.956	-73.741	859.389	-319.676	56.2691	876.135	72.6229	99.2545	739.486	47.5264	73.8765	651.753	-345.611	74.3798	791.318	-344.541	-54.4026	771.3	61.9079	-54.8853	673.192	-190.611	5.49825	577.515
1885	0	86.5345	-30.1572	761.118	-318.822	-74.2028	856.753	-321.07	55.6301	873.671	72.4601	99.6813	741.293	48.5601	74.3392	653.184	-346.068	73.8598	788.443	-344.455	-54.9486	768.394	63.007	-54.4075	674.742	-188.575	5.38439	576.337
1886	0	86.4673	-29.9123	763.976	-319.752	-74.951	853.486	-322.884	55.4814	870.065	72.6876	99.9286	743.692	49.9768	75.424	655.416	-346.619	73.5289	784.583	-344.481	-55.2285	764.55	64.3789	-53.9085	677.077	-185.809	5.40553	574.89
1887	0	86.4214	-29.2842	767.426	-321.6	-74.3071	848.965	-325.027	55.4654	865.715	72.7787	100.568	747.179	51.8578	75.5887	658.275	-347.139	73.4709	779.824	-344.452	-55.3037	759.81	66.0215	-53.4549	680.295	-182.208	5.59323	573.271
1888	0	86.2506	-28.9213	771.805	-323.452	-74.4067	843.977	-327.419	55.4462	860.529	72.9454	101.23	751.442	54.0226	76.4919	662.008	-347.534	73.619	774.268	-344.282	-55.2844	754.347	67.8747	-53.0616	684.205	-177.866	5.86322	571.539
1889	0	85.8899	-28.6137	776.92	-325.639	-74.0996	838.207	-329.856	55.8118	854.869	73.0933	101.074	756.068	56.7528	76.409	666.154	-347.734	73.9457	768.042	-343.982	-54.8741	748.092	69.8767	-52.7459	688.694	-172.882	6.2314	569.732
1890	0	85.5025	-28.5641	782.231	-327.564	-73.9972	832.039	-332.249	56.2268	848.6	73.5229	101.425	761.157	59.5203	76.6805	670.908	-347.673	74.3878	761.259	-343.504	-54.4031	741.309	71.9141	-52.5779	693.682	-167.298	6.95928	567.784
1891	0	84.8287	-28.6669	788.191	-329.593	-73.359	825.213	-334.653	56.7454	841.876	74.1497	103.055	767.134	62.3497	76.8555	676.237	-347.333	74.9869	754.121	-342.776	-53.8536	734.178	73.86	-52.6177	699.265	-161.231	7.52056	566.166
1892	0	83.9079	-28.9618	794.661	-331.662	-72.7599	818.337	-336.876	57.3265	834.927	73.9345	102.288	773.497	65.3081	76.9572	682.203	-346.716	75.7178	746.833	-341.814	-53.0805	726.894	75.6718	-52.8398	705.371	-154.803	7.97129	564.93
1893	0	82.7553	-29.5409	801.515	-333.516	-72.1882	811.425	-338.881	57.9329	828.061	73.6827	100.914	780.112	68.3412	76.7242	688.735	-345.735	76.4834	739.712	-340.575	-52.2705	719.718	77.5599	-53.0096	711.967	-148.145	8.35443	564.149
1894	0	81.4277	-30.4092	808.559	-335.118	-71.4722	804.69	-340.531	58.584	821.413	73.6025	99.8012	786.995	70.9172	75.9978	695.544	-344.427	77.3442	732.932	-339.081	-51.4398	712.866	79.2335	-53.5623	718.862	-141.419	8.78532	563.832
1895	0	79.9467	-31.5028	815.591	-336.435	-70.7443	798.253	-341.772	59.3765	815.076	73.4611	98.8133	794.041	73.6098	75.0576	702.424	-342.798	78.2195	726.552	-337.365	-50.5013	706.406	80.4964	-54.414	725.797	-134.744	9.20407	563.932
1896	0	78.3962	-32.6453	822.326	-337.482	-69.9107	792.18	-342.743	60.1455	809.178	73.142	97.6835	800.901	76.0375	74.0187	709.194	-340.905	79.3038	720.649	-335.497	-49.3642	700.368	81.6761	-55.1972	732.659	-128.319	9.55977	564.322
1897	0	76.7813	-33.9635	828.612	-338.268	-68.9236	786.519	-343.315	61.0857	803.719	72.7923	96.4751	807.344	78.2077	73.0063	715.676	-338.853	80.4363	715.26	-333.563	-48.2293	694.881	82.3839	-56.6669	738.925	-122.243	9.9116	564.893
1898	0	75.1919	-35.3272	834.31	-338.782	-67.9114	781.421	-343.564	62.1218	798.706	72.433	95.198	813.289	80.0527	71.7274	721.689	-336.757	81.5958	710.535	-331.628	-47.076	689.979	82.9844	-57.7731	744.687	-116.704	10.2029	565.658
1899	0	73.602	-36.8544	839.42	-339.245	-67.0321	776.997	-343.653	62.8197	794.427	72.0213	93.6584	818.714	81.6833	70.6486	727.257	-334.746	82.681	706.581	-329.859	-45.9262	685.768	83.5556	-58.8558	750.028	-111.818	10.449	566.539
1900	0	72.0613	-38.5026	843.884	-339.653	-66.2442	773.332	-343.724	63.7987	791.159	71.5854	92.0212	823.504	82.7874	68.7654	732.19	-332.929	83.7449	703.407	-328.37	-44.8593	682.326	83.5965	-60.354	754.59	-107.732	10.6103	567.549
1901	0	70.6267	-40.1401	847.603	-340.069	-65.3681	770.451	-343.635	64.8807	788.453	71.2885	90.4853	827.598	84.0539	68.4873	736.493	-331.356	84.8546	701.015	-327.18	-43.7236	679.662	83.9087	-60.6141	758.312	-104.431	10.7345	568.531
1902	0	69.3207	-41.6564	850.569	-340.461	-64.4078	768.246	-343.547	65.8826	786.472	71.1917	89.0087	830.925	84.8221	66.8618	739.979	-330.001	86.0671	699.231	-326.348	-42.4709	677.609	83.3024	-62.2955	761.091	-101.903	10.8612	569.422
1903	0	68.2257	-43.1122	852.672	-340.985	-63.3533	766.591	-343.38	67.0181	784.985	71.0613	87.5739	833.388	85.5469	66.018	742.526	-328.894	87.3137	697.94	-325.792	-41.2958	676.085	82.5053	-65.1428	763.723	-100.054	11.0164	570.07
1904	0	67.3265	-44.6524	853.979	-341.389	-62.0032	765.208	-343.132	68.2291	784.035	70.9867	86.0957	834.916	85.9358	64.5636	744.098	-328.032	88.6133	697.115	-325.544	-39.9892	674.969	82.0236	-66.5009	764.99	-98.8596	11.2473	570.43
1905	0	66.7668	-45.8852	854.382	-341.747	-61.0436	764.698	-342.882	69.3764	783.649	71.2767	84.8766	835.632	86.1964	63.3328	744.761	-327.466	89.8396	696.816	-325.647	-38.7589	674.432	81.5334	-67.7423	765.398	-98.432	11.4037	570.545
1906	0	66.4957	-46.9414	853.94	-342.189	-59.8976	764.756	-342.629	70.5425	783.941	71.6002	83.6302	835.433	86.2357	61.7186	744.471	-327.198	91.0658	697.11	-326.133	-37.5288	674.523	80.9974	-68.8453	764.925	-98.7561	11.6286	570.422
1907	0	66.5512	-47.7044	852.677	-342.663	-58.7718	765.371	-342.39	71.7028	784.954	72.1563	82.5724	834.324	86.3647	61.3351	743.37	-327.313	92.3193	698.094	-327.002	-36.2955	675.31	80.3628	-69.8946	763.597	-99.9219	11.8502	570.098
1908	0	66.6617	-49.0992	850.716	-343.437	-57.0734	766.702	-342.165	72.6101	786.708	72.8263	81.5774	832.527	85.9644	59.7337	741.282	-327.737	93.3868	699.676	-328.243	-34.9309	676.57	79.7614	-70.6946	761.404	-101.848	12.1053	569.649
1909	0	67.1875	-49.9406	847.876	-343.933	-56.1943	768.879	-341.916	73.5018	788.992	73.6339	80.6672	829.781	85.7232	59.3948	738.416	-328.444	94.3526	701.833	-329.753	-33.958	678.55	79.0593	-71.6262	758.411	-104.483	12.3371	568.943
1910	0	68.0231	-50.6414	844.175	-344.288	-55.3285	771.578	-341.579	74.1536	791.899	74.644	79.951	826.189	85.128	58.2891	734.561	-329.31	95.1633	704.502	-331.433	-33.3065	681.238	78.4606	-72.1594	754.528	-107.716	12.5462	568.032
1911	0	69.1827	-51.1156	839.717	-344.444	-54.6313	774.871	-340.932	74.7684	795.126	75.8123	79.3874	821.755	84.3667	57.2214	729.884	-330.315	95.8531	707.697	-333.208	-32.6469	684.397	78.0495	-72.2291	749.77	-111.553	12.8008	567.013
1912	0	70.5937	-51.2746	834.594	-344.428	-54.0953	778.758	-340.246	75.4062	799.119	77.0228	78.9969	816.637	83.6124	57.2797	724.615	-331.453	96.4185	711.446	-335.167	-31.7482	687.907	77.117	-73.1408	744.658	-116	13.0085	565.995
1913	0	72.018	-51.5568	829.024	-344.207	-53.7973	783.265	-339.425	75.6341	803.736	78.1818	78.654	811.006	82.5447	57.1228	718.839	-332.716	96.756	715.785	-337.155	-31.3812	692.247	76.3484	-73.1005	738.76	-120.954	13.2387	565.045
1914	0	73.5228	-51.7018	823.093	-343.77	-53.7503	788.372	-338.399	75.6975	808.77	79.2811	78.5766	804.982	81.1517	57.0138	712.71	-334.012	96.8413	720.727	-339.237	-31.4833	697.356	75.4371	-73.3283	732.794	-126.374	13.4041	564.394
1915	0	75.053	-51.7075	816.913	-343.031	-53.8716	793.995	-337.152	75.5408	814.235	80.2671	78.622	798.664	79.5116	57.1624	706.374	-335.265	96.7491	726.185	-341	-31.3352	702.754	74.4079	-73.3063	726.543	-132.11	13.5454	563.976
1916	0	76.5965	-51.4858	810.557	-342.177	-54.1477	800.068	-335.593	75.3983	820.041	81.1176	78.8546	792.161	77.6613	57.3774	699.913	-336.39	96.5425	732.022	-342.795	-31.7268	708.833	73.3999	-72.9049	720.189	-138.017	13.6547	563.863
1917	0	78.0122	-51.0985	804.193	-340.885	-54.535	806.203	-333.923	75.0587	825.983	81.7472	79.2441	785.69	75.5651	57.7768	693.57	-337.408	96.1788	738.037	-344.144	-31.91	714.924	72.2862	-72.3228	713.918	-143.988	13.6972	564.017
1918	0	79.2326	-50.5273	797.993	-339.418	-54.9872	812.321	-332.214	74.5666	831.881	82.0145	79.7351	779.433	73.2733	58.323	687.569	-338.313	95.6589	744.043	-345.41	-32.4445	721.187	70.5781	-72.2381	708.024	-149.847	13.6607	564.481
1919	0	80.2253	-49.734	792.384	-337.931	-55.5249	818.275	-330.517	74.0496	837.591	82.1078	80.4323	773.718	70.9284	58.9646	682.144	-339.152	95.0546	749.978	-346.483	-33.0705	727.36	68.9849	-71.8467	702.722	-155.477	13.5316	565.255
1920	0	80.7362	-49.6431	787.352	-336.205	-56.0428	824.017	-328.902	73.5172	843.048	81.9826	81.3528	768.458	68.6089	59.7727	677.253	-339.802	94.4576	755.657	-347.468	-33.8106	733.448	67.6263	-71.0017	698.009	-160.759	13.398	566.275
1921	0	81.3224	-48.7842	782.89	-334.775	-56.5023	829.438	-327.254	73.0506	848.062	81.9016	82.9306	763.815	66.036	60.164	672.882	-340.331	93.8923	760.964	-347.972	-34.3297	739.02	66.1708	-70.3339	693.842	-165.561	13.2429	567.464
1922	0	81.8489	-47.3952	778.894	-333.224	-56.8188	834.325	-325.835	72.5753	852.509	81.6828	84.3696	759.646	63.654	60.6129	669.025	-340.727	93.4355	765.702	-348.443	-34.8254	744.164	64.7844	-69.6021	690.219	-169.906	12.9458	568.66
1923	0	82.111	-46.5997	775.295	-331.916	-57.0812	838.488	-324.592	72.2038	856.237	80.6586	83.3594	755.714	61.6103	61.2252	665.763	-341.103	92.9553	769.685	-348.926	-35.4912	748.683	63.4468	-69.0493	687.19	-173.66	12.5296	569.741
1924	0	82.1333	-45.9149	772.638	-330.7	-57.1648	841.847	-323.607	71.9954	859.193	80.0454	84.0114	752.734	59.7595	61.626	663.134	-341.487	92.5223	772.919	-349.238	-36.0216	752.322	62.2439	-68.6088	684.818	-176.746	11.6383	570.913
1925	0	82.0977	-45.3714	770.694	-330.126	-57.2437	844.563	-322.968	71.7785	861.502	79.2375	83.6319	750.317	58.2228	61.9128	661.174	-341.814	92.0964	775.389	-349.504	-36.4705	755.187	61.2712	-68.2423	683.147	-179.178	11.1178	571.737
1926	0	82.0266	-44.8943	769.45	-329.612	-57.2448	846.564	-322.522	71.7857	863.133	78.7756	84.4773	748.874	57.0863	62.1071	659.856	-342.108	91.7525	777.11	-349.675	-36.9316	757.316	60.602	-67.9573	682.152	-180.907	10.5481	572.421
1927	0	81.9676	-44.5237	768.819	-329.15	-58.0453	848.136	-322.32	71.7903	864.03	78.5048	85.0984	747.953	56.3348	62.218	659.071	-342.348	91.4786	778.08	-349.787	-37.2566	758.658	60.1659	-67.8996	681.664	-181.955	10.033	572.85
1928	0	81.8683	-44.3628	768.697	-329.12	-58.0066	848.667	-322.345	71.909	864.24	78.3337	85.2304	747.439	56.0112	62.0538	658.723	-342.523	91.3721	778.263	-349.897	-37.438	759.183	59.9437	-68.011	681.64	-182.393	9.4476	572.991
1929	0	81.7821	-44.469	769.034	-329.36	-57.8107	848.473	-322.571	72.0659	863.72	78.3065	84.9727	747.417	56.0862	61.6784	658.791	-342.613	91.3693	777.669	-349.973	-37.4598	758.904	59.9532	-68.3118	682.047	-182.202	8.9482	572.831
1930	0	81.6955	-44.8519	769.841	-329.595	-57.4451	847.513	-322.81	72.8142	862.714	78.491	84.4422	747.888	56.6035	61.1008	659.306	-342.531	91.6137	776.381	-350.01	-37.2545	757.862	60.1947	-68.9158	682.812	-181.384	8.49677	572.429
1931	0	81.6172	-45.4824	771.213	-330.492	-56.7628	846.054	-323.289	73.1897	860.852	78.9319	83.5571	748.857	57.6154	60.1643	660.239	-342.265	92.1566	774.455	-349.994	-36.7579	756.152	60.6219	-69.7267	684.114	-179.937	8.11093	571.824
1932	0	81.2188	-46.9716	773.44	-331.448	-55.8397	843.894	-323.831	74.1343	858.561	79.4407	82.459	750.653	59.0044	59.0508	661.796	-341.859	92.9568	771.926	-349.975	-35.9107	753.77	61.2021	-70.8727	685.939	-177.863	7.82639	571.099
1933	0	81.0898	-47.8822	775.88	-332.776	-54.1102	841.002	-324.467	75.3987	855.721	80.1133	80.9061	752.985	60.7219	57.3428	663.815	-341.277	94.142	768.801	-349.945	-34.6606	750.781	61.8434	-72.4083	688.274	-175.257	7.56335	570.247
1934	0	80.5465	-49.7713	778.889	-334.2	-52.7184	837.815	-325.13	77.0108	852.429	80.9423	78.8758	755.833	62.7883	55.5391	666.423	-340.477	95.6997	765.184	-349.922	-33.0548	747.247	62.4385	-74.2287	691.082	-172.162	7.43394	569.338
1935	0	79.6683	-52.5274	782.359	-335.858	-50.7721	834.152	-325.718	79.0542	848.73	81.9886	76.5254	759.126	65.0648	53.1288	669.382	-339.399	97.6698	761.198	-349.848	-30.9897	743.266	62.9854	-76.4369	694.25	-168.677	7.37196	568.394
1936	0	78.6478	-55.3175	786.132	-337.661	-48.3499	830.107	-326.189	81.4705	844.705	82.9611	73.427	762.785	67.4959	50.4296	672.763	-338.021	100.048	756.908	-349.744	-28.521	738.953	63.3464	-79.178	697.799	-164.829	7.32557	567.488
1937	0	77.3423	-58.4302	790.401	-339.621	-45.5515	825.784	-326.63	84.2231	840.473	84.25	71.2295	767.125	70.0022	47.3055	676.707	-336.399	102.804	752.424	-349.56	-25.6321	734.39	63.5585	-82.1044	701.795	-160.667	7.52802	566.606
1938	0	75.6509	-61.7834	795.161	-341.733	-42.3325	821.294	-327.021	87.2403	836.139	85.1521	68.2169	772.162	72.4327	43.7789	681.215	-334.533	105.82	747.874	-349.33	-22.4243	729.689	63.4654	-85.4222	706.3	-156.279	7.38345	566.21
1939	0	73.6753	-65.4007	800.279	-343.859	-38.8419	816.815	-327.248	90.5217	831.813	85.9104	64.099	777.235	74.993	40.2546	686.164	-332.246	109.639	743.358	-349.089	-18.4271	724.842	63.1124	-88.96	711.165	-151.725	7.63344	565.808
1940	0	71.4247	-69.1343	805.544	-345.901	-35.019	812.16	-327.304	93.9172	827.566	86.5111	59.9478	782.668	77.1598	36.0148	691.372	-330.049	112.617	739.007	-348.56	-14.9113	720.235	62.4904	-92.7015	716.236	-147.096	7.64722	565.78
1941	0	69.0393	-72.868	810.787	-347.918	-30.4981	807.658	-327.123	97.3272	823.445	86.9942	54.8442	788.138	79.4026	31.9457	696.769	-327.364	116.102	734.778	-347.872	-11.2017	715.751	61.6802	-96.5032	721.339	-142.527	7.67546	565.741
1942	0	66.4235	-76.7971	815.932	-349.472	-26.9637	803.36	-326.692	100.635	819.618	87.2025	51.0685	793.753	81.4325	27.6752	702.208	-324.522	119.549	730.936	-347.066	-7.32945	711.478	60.5743	-100.492	726.352	-138.027	7.26956	566.401
1943	0	63.1088	-81.6517	820.88	-350.856	-23.3353	799.422	-326.016	104.006	816.21	87.3288	46.1694	799.102	82.9975	23.1819	707.566	-321.547	122.92	727.597	-346.126	-3.61999	707.613	59.2083	-104.522	731.202	-133.736	6.96448	567.202
1944	0	60.2437	-85.8029	825.634	-352.028	-19.6822	795.993	-324.96	107.625	813.267	87.3312	41.6423	804.442	84.3042	18.6286	712.806	-318.55	126.016	724.887	-345.1	0.0616821	704.314	57.5586	-108.405	735.722	-129.821	6.69396	568.061
1945	0	57.5727	-89.6032	830.062	-352.935	-16.1139	793.147	-323.839	110.66	811.048	87.1037	36.8049	809.536	85.439	14.2858	717.783	-315.519	129.006	722.813	-344.017	3.52829	701.621	55.9117	-112.579	740.225	-126.255	6.30427	569.268
1946	0	54.8988	-93.5511	834.049	-353.617	-12.634	790.81	-322.519	113.563	809.36	87.0668	32.4715	814.211	86.3898	9.95245	722.459	-312.465	131.865	721.285	-342.9	6.94071	699.478	54.3565	-116.072	743.974	-123.069	5.9326	570.536
1947	0	52.3493	-97.4236	837.515	-354.046	-9.18927	788.915	-320.932	116.423	808.115	87.0732	28.2116	818.424	87.1577	5.53842	726.408	-309.382	134.662	720.192	-341.748	10.2836	697.767	52.4837	-120.162	747.6	-120.272	5.50871	571.81
1948	0	49.9654	-101.301	840.417	-354.224	-5.80491	787.466	-319.164	119.15	807.273	87.1487	23.895	821.879	87.8546	1.21646	729.972	-306.295	137.319	719.488	-340.595	13.5918	696.491	50.7004	-123.841	750.426	-117.835	5.0503	572.987
1949	0	47.8302	-104.975	842.729	-354.221	-2.60887	786.541	-317.169	121.786	806.87	87.3246	19.6745	824.763	88.4029	-2.94951	732.792	-303.262	139.817	719.221	-339.483	16.7019	695.723	48.9464	-127.395	752.737	-115.843	4.64115	574.106
1950	0	45.9154	-108.454	844.586	-354.077	0.4528	786.22	-315.14	124.261	806.995	87.555	15.6348	827.031	88.7955	-6.9662	735.038	-300.434	142.151	719.426	-338.496	19.7226	695.515	47.2157	-130.725	754.541	-114.366	4.24201	575.163
1951	0	44.2334	-111.691	846.019	-353.869	3.32484	786.479	-313.133	126.586	807.555	87.8114	11.9315	828.901	89.0416	-10.6091	736.755	-297.855	144.348	720.026	-337.676	22.5103	695.829	45.5115	-133.775	755.973	-113.444	3.77083	576.241
1952	0	42.7754	-114.53	847.016	-353.632	6.06427	787.221	-311.197	128.769	808.493	88.0787	8.38299	829.96	89.2038	-13.8183	737.945	-295.593	146.368	720.991	-337.074	25.1146	696.616	43.8419	-136.507	756.934	-112.993	3.40101	577.206
